964,VDI-Sloans Norlanco Pharmacy,428 Cloverleaf Road,,,Elizabethtown,17022,Lancaster,717-653-6888,https://www.sloanspharmacies.com/
965,VDI-Stauffers Drug Store,149 E MAIN ST,,,New Holland,17557,Lancaster,717-355-9300,https://www.stauffersdrugstore.com/covid-19-vaccine-info
966,VDI-Thompson Pharmacy-Altoona,602 E CHESTNUT AVE,,,ALTOONA,16601,Blair,814-944-6139,https://www.Thompsonpharmacy.com
967,VDI-Townville Pharmacy,2195 State Rt 442 Hwy,,,Muncy,17756,Lycoming,570-546-8272,https://www.shopbenfranklin.com/
968,VDI-Village Pharmacy Bessemer,1624 E Poland Road,,,Bessemer,16112,Lawrence,724-667-7124,
969,VDI-Vine Pharmacy,4375 Red Rock Road,,,Benton,17814,Columbia,570-925-2500,https://docs.google.com/forms/d/e/1FAIpQLSc5EYFz2jfducq8e19RGxjnTe-a6X6laY2IjS2OOX2SHwjv6w/viewform
970,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,,,Strasburg,17579,Lancaster,717-687-6058,
971,VDI-Wileys Pharmacy Lancaster,903 Nissley Rd,,,Lancaster,17601,Lancaster,717-898-8804,
972,VDI-Wileys Pharmacy Of Millersville,507 LEAMAN AVENUE,,,Millersville,17551,Lancaster,717-871-1100,
973,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,,,Quarryville,17566,Lancaster,717-786-1191,
974,VHP Center For Womens Medicine,1627 West Chew Street,,Lehigh Valley Hospital,Allentown,18105,Lehigh,,https://www.lvhn.org/treatments/covid-19-vaccines
975,VHP Family Health Center,400 17th St,300,,Allentown,18104,Lehigh,610-969-3600,https://www.lvhn.org/treatments/covid-19-vaccines
976,VILLAGE PHARMACY AT SPRING HOUSE,1121 N. Bethlehem Pike,40,,Spring House,19477,Montgomery,215-646-1691,
977,VIP Pharmacy,7737 New Falls Rd,,,Levittown,19055,Bucks,215-486-7300,https://www.vippharmacyrx.com
978,Valley Pediatrics-Wilkes Barre,75 South Wyoming Avenue,2,,Edwardsville,18704,Luzerne,570-704-4233,
979,Value Specialty Pharmacy,1333 Plank Road,200,,Duncansville,16635,Blair,855-265-8008,https://vsprx.com/
980,Village Shires Pharmacy,1464 Buck Road,,,Holland,18966,Bucks,215-860-8000,https://www.villageshirespharmacy.com/covid-19.html
981,WAYNE MEMORIAL HOSPITAL,601 Park Street,,,Honesdale,18431,Wayne,570-253-8197,https://www.wmh.org/covid-19-novel-coronavirus/
982,WELLSPAN EPHRATA COMMUNITY HOSPITAL,PHARMACY DEPARTMENT,,169 MARTIN AVENUE,EPHRATA,17522,Lancaster,855-851-3641,https://www.wellspan.org/covid19
983,WELLSPAN GETTYSBURG HOSPITAL,PHARMACY,,147 GETTYS STREET,GETTYSBURG,17325,Adams,855-851-3641,https://www.wellspan.org/covid19
984,WILKINSBURG FAMILY HEALTH CENTER,807 WALLACE AVE,SUITE 203,,Pittsburgh,15221,Allegheny,412-247-5216,http://pchspitt.org/healthcare-services/wilkinsburg/
985,WILLIAMS VALLEY PHARMACY INC,226 E Grand Ave,,,Tower City,17980,Schuylkill,717-647-9523,
986,WILSONS PHARMACY,4101 Penn ave.,,,Pittsburgh,15224,Allegheny,412-621-6471,https://www.wilsonspharmacy.org/
987,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,,,Windber,15963,Somerset,814-467-3013,
988,WMCHC-Highland Physician Family Health Center,1839 Fair Avenue,,,Honesdale,18431,Wayne,570-253-8197,wmh.org
989,Walmart Store #1529,2801 E MARKET ST BLDG B,,,YORK,17402,York,,https://www.walmart.com/cp/1228302
990,Walmart Store #2230,373 BENNER PIKE,,,STATE COLLEGE,16801,Centre,,https://www.walmart.com/cp/1228302
991,Walmart Store #2535,500 TERRY RICH BLVD,,,SAINT CLAIR,17970,Schuylkill,,https://www.walmart.com/cp/1228302
992,Walmart Store #5379,1450 MORRELL AVE,,,CONNELLSVILLE,15425,Fayette,,https://www.walmart.com/cp/1228302
993,Walmart Store #5888,3400 Hartzdale Dr,,,Camp Hill,17011,Cumberland,,https://www.walmart.com/cp/1228302
994,Waltmire Pharmacy,1435 Spring Garden Ave,,,Pittsburgh,15212,Allegheny,1-412-323-1801,https://www.waltmirepharmacy.com
995,Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,19014,Delaware,,https://www.crozerhealth.org/health-resources/crozer-health-vaccination-distribution-information/
996,Warren General Hospital,2 Crescent Park West,,,Warren,16365,Warren,814-723-3300,
997,Waynesboro Hospital,501 East Main Street,,,Waynesboro,17268,Franklin,1-855-851-3641,https://www.wellspan.org/covid19
998,Wegmans Pharmacy #036,1405 Main St.,,,Warrington,18976,Bucks,,https://www.wegmans.com/pharmacy/
999,Wegmans Pharmacy #043,600 Commerce Drive,,,Collegeville,19426,Montgomery,,https://www.wegmans.com/pharmacy/
1000,Wegmans Pharmacy #045,6416 Carlisle Pike,Suite 2000,,Mechanicsburg,17050,Cumberland,,https://www.wegmans.com/pharmacy/
1001,Wegmans Pharmacy #046,50 Foundry Way,,,Malvern,19355,Chester,,https://www.wegmans.com/pharmacy/
1002,Wegmans Pharmacy #048,One Village Dr.,,,King of Prussia,19406,Montgomery,,https://www.wegmans.com/pharmacy/
1003,Wegmans Pharmacy #050,1056 E. Lancaster Ave,,,Downingtown,19335,Chester,,https://www.wegmans.com/pharmacy/
1004,Wegmans Pharmacy #069,5028 West Ridge Rd.,,,Erie,16506,Erie,,https://www.wegmans.com/pharmacy/
1005,Wegmans Pharmacy #075,6143 Peach Street,,,Erie,16509,Erie,,https://www.wegmans.com/pharmacy/
1006,Wegmans Pharmacy #076,1315 Cold Spring Road,,,Scranton,18508,Lackawanna,,https://www.wegmans.com/pharmacy/
1007,Wegmans Pharmacy #077,220 Highland Park Blvd.,,,Wilkes-Barre,18702,Luzerne,,https://www.wegmans.com/pharmacy/
1008,Wegmans Pharmacy #078,201 William Street,,,Williamsport,17701,Lycoming,,https://www.wegmans.com/pharmacy/
1009,Wegmans Pharmacy #079,3900 Tilghman Street,,,Allentown,18104,Lehigh,,https://www.wegmans.com/pharmacy/
1010,Wegmans Pharmacy #094,3791 Easton-Nazareth Highway,,,Easton,18045,Northampton,,https://www.wegmans.com/pharmacy/
1011,Wegmans Pharmacy #097,5000 Wegmans Drive,,,Bethlehem (Part-Lehigh),18017,Northampton,,https://www.wegmans.com/pharmacy/
1012,Wegmans Pharmacy #098,345 Colannade Blvd.,,,State College,16803,Centre,,https://www.wegmans.com/pharmacy/
1013,Wegmans Pharmacy #104,500 Montgomery Mall,,,North Wales,19454,Montgomery,,https://www.wegmans.com/pharmacy/
1014,Wegmans Pharmacy #126,100 Applied Bank Blvd.,,,Glen Mills,19342,Delaware,,https://www.wegmans.com/pharmacy/
1015,Wegmans Pharmacy #135,2000 Crossings Blvd,,,Lancaster,17601,Lancaster,,https://www.wegmans.com/pharmacy/
1016,Weis Markets # 227,431 Dublin Pike,,,Perkasie,18944,Bucks,215-249-1440,https://www.weismarkets.com/pharmacy-services
1017,Weis Pharmacy #135,112 Atlantic Avenue,,,Dingmans Ferry,18328,Pike,570-832-0399,https://www.weismarkets.com/
1018,Weis Pharmacy-10,140 Continental Blvd,,,Danville,17821,Montour,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1019,Weis Pharmacy-104,2065 Springwood Rd,,,York,17403,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1020,Weis Pharmacy-106,Route 590,,,Hamlin,18427,Wayne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1021,Weis Pharmacy-118,501 N. Centre Street,,,Philipsburg,16866,Centre,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1022,Weis Pharmacy-125,1195 Lowther Road,,,Camp Hill,17011,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1023,Weis Pharmacy-127,4300 Linglestown Road,,,Harrisburg,17112,Dauphin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1024,Weis Pharmacy-131,3885 Union Deposit Road,,,Harrisburg,17109,Dauphin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1025,Weis Pharmacy-132,3369 Route 100,,,Macungie,18062,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1026,Weis Pharmacy-133,2600 Willow St. Pike North,,,Willow Street,17584,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1027,Weis Pharmacy-137,110 Rolling Ridge Drive,,,State College,16801,Centre,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1028,Weis Pharmacy-138,1400 Stoney Battery Road,,,Lancaster,17601,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1029,Weis Pharmacy-14,1440 Allegheny Street,,,Jersey Shore,17740,Lycoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1030,Weis Pharmacy-142,1500 Cedar Crest Blvd,,,Allentown,18104,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1031,Weis Pharmacy-144,5580 Crawford Drive,,,Bethlehem (Part-Northampton),18017,Northampton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1032,Weis Pharmacy-148,1651 E. Cumberland Street,,,Lebanon,17042,Lebanon,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1033,Weis Pharmacy-151,Rte 209 & E. Weir Lake Road,,,Brodheadsville,18322,Monroe,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1034,Weis Pharmacy-152,1 Weis Plaza,,,Nanticoke,18634,Luzerne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1035,Weis Pharmacy-154,600 Hunter Hwy,,,Tunkhannock,18657,Wyoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1036,Weis Pharmacy-155,3236 Route 940,Suite 116,,Mount Pocono,18344,Monroe,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1037,Weis Pharmacy-156,70 Phoenix Street,,,Duryea,18642,Luzerne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1038,Weis Pharmacy-158,695 North Courtland Street,,,East Stroudsburg,18301,Monroe,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1039,Weis Pharmacy-159,1070 N. Ninth Street,,,Stroudsburg,18360,Monroe,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1040,Weis Pharmacy-16,860 Carlisle Street,,,Hanover,17331,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1041,Weis Pharmacy-164,1321 Blue Valley Drive,,,Pen Argyl,18072,Northampton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1042,Weis Pharmacy-166,Route 611 Tannersville Plaza RR1 400,,,Tannersville,18372,Monroe,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1043,Weis Pharmacy-168,3825 Sullivan Trail,,,Easton,18040,Northampton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1044,Weis Pharmacy-169,3011 William Penn Hwy,,,Easton,18045,Northampton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1045,Weis Pharmacy-17,1700-A Fruitville Pike,,,Lancaster,17601,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1046,Weis Pharmacy-170,1199 Texas Palmyra Hwy Ste N,,,Honesdale,18431,Wayne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1047,Weis Pharmacy-173,693 Lombard Road,,,Red Lion,17356,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1048,Weis Pharmacy-175,1112 W.Wyomissing Blvd,,,West Lawn,19609,Berks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1049,Weis Pharmacy-176,4521 William Penn Hwy,,,Mifflintown,17059,Juniata,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1050,Weis Pharmacy-177,1272 East Penn Street,,,Muncy,17756,Lycoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1051,Weis Pharmacy-181,552 State Street,,,Hamburg,19526,Berks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1052,Weis Pharmacy-182,5020 Route 873,,,Schnecksville,18078,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1053,Weis Pharmacy-184,61 King's Plaza,,,Oley,19547,Berks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1054,Weis Pharmacy-187,170 Buckaroo Lane,,,Bellefonte,16823,Centre,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1055,Weis Pharmacy-188,7801 Glenlivet West Drive,,,Fogelsville,18051,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1056,Weis Pharmacy-19,1571 Route 209,,,Millersburg,17061,Dauphin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1057,Weis Pharmacy-190,1020 Northern Blvd,,,Clarks Summit,18411,Lackawanna,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1058,Weis Pharmacy-191,5360 Lincoln Hwy,,,Gap,17527,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1059,Weis Pharmacy-192,725 Columbia Blvd.,,,Bloomsburg,17815,Columbia,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1060,Weis Pharmacy-195,365 S. Cedar Crest Blvd,,,Allentown,18103,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1061,Weis Pharmacy-197,65 Meadow Green Drive,,,Mifflinburg,17844,Union,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1062,Weis Pharmacy-198,11798 Route 6,,,Wellsboro,16901,Tioga,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1063,Weis Pharmacy-199,2150 Bumble Bee Hollow Road,,,Mechanicsburg,17055,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1064,Weis Pharmacy-20,316 Walnut Street,,,Newport,17074,Perry,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1065,Weis Pharmacy-200,30 Primrose Lane,,,East Berlin,17316,Adams,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1066,Weis Pharmacy-203,6 Millbrook Plaza,,,Mill Hall,17751,Clinton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1067,Weis Pharmacy-205,2 Anthra Plaza,,,Coal Township,17866,Northumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1068,Weis Pharmacy-22,313-337 W. Bald Eagle Street,,,Lock Haven,17745,Clinton,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1069,Weis Pharmacy-225,4525 Valley Rd,,,Enola,17025,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1070,Weis Pharmacy-226,719 Route 522,,,Selinsgrove,17870,Snyder,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1071,Weis Pharmacy-231,200 W. Ridge Pike,,,Conshohocken,19428,Montgomery,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1072,Weis Pharmacy-232,73 Old Dublin Pike,,,Doylestown,18901,Bucks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1073,Weis Pharmacy-233,25 W. Germantown Pike,,,Norristown,19401,Montgomery,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1074,Weis Pharmacy-237,2100 County Line Road,,,Huntingdon Valley,19006,Montgomery,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1075,Weis Pharmacy-240,1424 South Baltimore Street,,,Hanover,17331,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1076,Weis Pharmacy-29,800 S. 12th Street,,,Lebanon,17042,Lebanon,,
1077,Weis Pharmacy-30,611-619 Fifteenth Street,,,Huntingdon,16652,Huntingdon,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1078,Weis Pharmacy-31,6901 Westbranch Highway,,,Lewisburg,17837,Union,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1079,Weis Pharmacy-35,224 N. Logan Blvd,,,Burnham,17009,Mifflin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1080,Weis Pharmacy-36,1100 North 4th Street,,,Sunbury,17801,Northumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1081,Weis Pharmacy-37,801 Loyalsock Ave.,,,Montoursville,17754,Lycoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1082,Weis Pharmacy-38,1075 West King Street,,,Shippensburg,17257,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1083,Weis Pharmacy-39,3644 MacArthur Road,,,Whitehall,18052,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1084,Weis Pharmacy-4,339 W. Walnut Street,,,Shamokin,17872,Northumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1085,Weis Pharmacy-41,1204 Millersville Pike,,,Lancaster,17603,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1086,Weis Pharmacy-43,2160 White Street,,,York,17404,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1087,Weis Pharmacy-49,740 S. Broad Street,,,Lititz,17543,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1088,Weis Pharmacy-5,2400 E. Market Street,,,York,17402,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1089,Weis Pharmacy-50,2020 N. 13th Street,,,Reading,19604,Berks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1090,Weis Pharmacy-51,1471 Martin Street,,,State College,16803,Centre,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1091,Weis Pharmacy-52,1916 Lycoming Creek Road,,,Williamsport,17701,Lycoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1092,Weis Pharmacy-55,1603 Lincoln Highway East,,,Lancaster,17602,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1093,Weis Pharmacy-56,1056 Wayne Avenue,,,Chambersburg,17201,Franklin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1094,Weis Pharmacy-58,5140 Simpson Ferry Road,,,Mechanicsburg,17050,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1095,Weis Pharmacy-63,441 W. Main Street,,,Mount Joy,17552,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1096,Weis Pharmacy-64,601 Pleasant Valley Blvd,,,Altoona,16602,Blair,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1097,Weis Pharmacy-67,1130 Mae Street,,,Hummelstown,17036,Dauphin,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1098,Weis Pharmacy-68,100 Weis Lane,,,Hazleton,18201,Luzerne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1099,Weis Pharmacy-7,553-555 Mahoning Street,,,Milton,17847,Northumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1100,Weis Pharmacy-71,1800 Roosevelt Ave,,,York,17404,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1101,Weis Pharmacy-72,500 Pottsville Park Plaza,,,Pottsville,17901,Schuylkill,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1102,Weis Pharmacy-74,2525 Memorial Hwy,,,Dallas,18612,Luzerne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1103,Weis Pharmacy-76,1220 Chestnut Street,,,Emmaus,18049,Lehigh,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1104,Weis Pharmacy-78,15260-2 Kutztown Road,,,Kutztown,19530,Berks,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1105,Weis Pharmacy-79,331 N. Reading Road,,,Ephrata,17522,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1106,Weis Pharmacy-8,1105 Chestnut Street,,,Berwick,18603,Columbia,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1107,Weis Pharmacy-80,1629 S. Market Street,,,Elizabethtown,17022,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1108,Weis Pharmacy-88,1643 Manheim Pike,,,Lancaster,17601,Lancaster,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1109,Weis Pharmacy-9,305 River Avenue,,,Williamsport,17701,Lycoming,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1110,Weis Pharmacy-91,237 S. Mountain Blvd,,,Mountain Top,18707,Luzerne,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1111,Weis Pharmacy-92,2850 Carlisle Road,,,Dover,17315,York,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1112,Weis Pharmacy-94,901 E. Main St.,Suite 25,,Palmyra,17078,Lebanon,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1113,Weis Pharmacy-95,351 E. High Street,,,Carlisle,17013,Cumberland,,https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4
1114,WellSpan Family Medicine North Fourth Street,30 North 4th Street,,2nd Floor,Lebanon,17046,Lebanon,,https://www.wellspan.org/covid19/covid-19-vaccine/
1115,WellSpan Family Medicine- Waynesboro,601 East Main Street,,1st Floor,Waynesboro,17268,Franklin,,
1116,WellSpan Family Medicine-Stony Brook,4222 Lincoln Highway,,,York,17406,York,,https://www.wellspan.org/covid19/covid-19-vaccine/
1117,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,19061,Delaware,610-234-2922,https://wellnessfamilypharmacy.com/covid-19-vaccine/
1118,Wellsboro Laurel Health Center,7 Water St,,,Wellsboro,16901,Tioga,1-833-528-7354,https://laurelhc.org/index.php/coronavirus-covid19
1119,Wellspan Community Health Center,605 South George Street,200,,York,17401,York,717-851-2334,https://www.wellspan.org/covid19/covid-19-vaccine/
1120,Wellspan Family Medicine-Cross Keys,2900 Carlisle Pike,,,New Oxford,17350,Adams,,https://www.wellspan.org/covid19/covid-19-vaccine/
1121,Wellspan Family Medicine-East Berlin,105 4th Street,,,East Berlin,17316,Adams,,https://www.wellspan.org/covid19/covid-19-vaccine/
1122,Wellspan Family Medicine-Frederick St,100 Frederick Street,101,,Hanover,17331,York,717-851-7050,https://yorkcountypa.gov/communications-office/news/1916-york-county-plans-for-vaccination-distribution.html
1123,Wellspan Family Medicine-Herrs Ridge,820 Chambersburg Road,,,Gettysburg,17325,Adams,717-337-4410,https://www.wellspan.org/offices-locations/wellspan-family-medicine-herrs-ridge/
1124,Wellspan Family Medicine-Hlth Campus 1st Fl,12 St. Paul Drive,101,,Chambersburg,17201,Franklin,717-217-6760,https://www.wellspan.org/offices-locations/wellspan-family-medicine-wellspan-health-center-the-patrick-o%E2%80%99donnell-pavilion/
1125,Wellspan Family Medicine-Lake Street,136 Lake Street,,,Ephrata,17522,Lancaster,717-721-7718,https://www.wellspan.org/offices-locations/wellspan-family-medicine-lake-street/
1126,Wellspan Family Medicine-Norman Drive,720 Norman Drive,,,Lebanon,17042,Lebanon,,https://www.wellspan.org/covid19/covid-19-vaccine/
1127,Wellspan Family Medicine-Roosevelt Avenue,1401 Roosevelt Avenue,,,York,17404,York,,https://www.wellspan.org/covid19/covid-19-vaccine/
1128,Wellspan Family Medicine-Spring Grove,430 North Main Street,4,,Spring Grove,17362,York,,https://www.wellspan.org/covid19/covid-19-vaccine/
1129,Wellspan Family Medicine-Stonebridge,13515 Wolfe Rd,C,,New Freedom,17349,York,,https://www.wellspan.org/covid19/covid-19-vaccine/
1130,Wellspan Family Medicine-Wheatlyn,235 Rosedale Drive,,,Manchester,17345,York,,https://www.wellspan.org/covid19/covid-19-vaccine/
1131,Wellspan Family and Ped Medicine-Rothsville,2320 Rothsville Rd,200,,Lititz,17543,Lancaster,855-851-3641,https://www.wellspan.org/covid19
1132,Wellspan Good Samaritan Hospital,252 S 4th Street,,,Lebanon,17042,Lebanon,855-851-3641,https://www.wellspan.org/covid19
1133,Wellspan Surgical and Rehabilitation Hospital,55 Monument Rd,,,York,17403,York,855-851-3641,https://www.wellspan.org/covid19
1134,Wellspan York Hospital,1001 S .George,Pharmacy,,York,17405,York,855-851-3641,https://www.wellspan.org/covid19
1135,West Perry Pharmacys,1102 MONTOUR ROAD,,,Loysville,17047,Perry,717-789-3093,https://covid-19schedulinglink.as.me/vaccine
1136,West Shore Family Practice PC,6375 MERCURY DR,200,,Mechanicsburg,17050,Cumberland,717-620-2500,http://westshorefamilypractice.com/
1137,Whitman Pharmacy,4950 York Road,,,Holicong,18928,Bucks,215-794-8850,https://whitmanpharmacy.com/covid19info
1138,Wilkes Barre Municipal Health Department,Kirby Health Center,,71 North Franklin Street,Wilkes Barre,18701,Luzerne,570-208-4268,https://www.wilkes-barre.city/health
1139,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,18764,Luzerne,570-552-1795,https://primary-health.net/covid-vaccine-clinic.aspx
1140,Wind Gap Community Pharmacy Inc,31 West 1st Street,,,Wind Gap,18091,Northampton,610-881-4260,https://www.windgaprx.com/
1141,Yorke Pharmacy,5524 new falls road,,,Levittown,19056,Bucks,215-945-5700,https://www.mygnp.com/pharmacies/yorke-pharmacy-levittown-pa-19056/
1142,Yorktown Pharmacy,8110 Old York Road,B,,Elkins Park,19027,Montgomery,267-282-0070,https://www.yorktownpharmacyrx.com/
1143,Zero Pediatrics PLLC,1000 Meade Street,102,,Dunmore,18512,Lackawanna,570-871-4445,
